gene	betweenness	eigenvector
FGF13	27.000000	0.004879
HOXA10	7.000000	0.003000
SYTL1	0.000000	0.000455
PIGH	29.500000	0.002622
ITGA7	112.000000	0.002402
CHRNA1	5.000000	0.000762
IGFBP4	10.000000	0.002068
EIF4G2	0.000000	0.018193
CD47	155.000000	0.003095
STAG1	353.500000	0.008070
ANAPC1	291.000000	0.010318
ANAPC4	72.000000	0.006540
ANAPC7	19.000000	0.015963
ITGAD	0.000000	0.001888
CCT6A	226.000000	0.035159
CCT4	572.000000	0.034039
IGBP1	5686.666667	0.007076
CTTNBP2	1.000000	0.002875
CTTNBP2NL	10.000000	0.005730
CCT8	296.000000	0.036536
SLMAP	498.500000	0.004733
FGFR1OP2	22.000000	0.002887
PPP2R2D	1172.500000	0.004715
CCT6B	21.000000	0.009073
FGFR1OP	142.000000	0.005757
BIRC8	0.000000	0.000644
CNN1	40.000000	0.000603
MYO1A	0.000000	0.003107
MATN2	145.500000	0.003519
FBN2	3.000000	0.003570
NEB	24.000000	0.006579
DES	1780.000000	0.007390
PDP1	3.500000	0.005617
PDP2	38.000000	0.000957
DCX	1.000000	0.003507
IGFBP2	0.000000	0.000797
RIT1	1422.500000	0.044804
RIN1	19.000000	0.004644
RLF	4.000000	0.003969
FURIN	113.500000	0.010912
LAMB3	81.000000	0.004886
LAMC2	8.000000	0.001999
SNCB	4.000000	0.000771
COL4A3	23.000000	0.000791
NPNT	1.000000	0.000672
COL9A1	1.000000	0.000885
GDE1	14.000000	0.002107
TESK1	0.000000	0.001607
TESK2	2.000000	0.003430
RFX4	0.000000	0.000022
RFX2	5.000000	0.001061
RFX3	104.000000	0.003590
RHOH	1752.000000	0.015998
PAK3	5.000000	0.001116
PTK6	148.000000	0.006671
PDK3	13.000000	0.010859
TPX2	1542.500000	0.015114
CA4	10.000000	0.000403
CHST15	29.000000	0.000708
EPHA8	2.000000	0.006307
UBE2G1	7.000000	0.003384
UBE2J1	822.500000	0.007998
TWSG1	2.000000	0.001113
CHRD	114.000000	0.001228
BMP1	0.000000	0.001600
RAB4B	4.000000	0.002387
ACVRL1	16.000000	0.001604
SHANK3	1025.500000	0.010996
DLGAP2	1.000000	0.000391
DLGAP3	17.000000	0.002013
LZTS1	23.000000	0.004414
ITGB6	0.000000	0.000500
NRL	0.000000	0.000465
FIZ1	0.000000	0.000937
ADAM15	25.000000	0.003109
NISCH	154.000000	0.008748
SGOL1	40.000000	0.003786
SERPINA1	1425.000000	0.004647
MAP4K5	142.000000	0.006945
PIK3CB	3.000000	0.003236
UPK3A	0.000000	0.000066
UPK1B	2.000000	0.000529
SYTL2	0.000000	0.001014
MLPH	2.000000	0.000859
IL12B	1.000000	0.000054
SYN3	0.000000	0.000370
TAF7	43.000000	0.007000
MAPK12	110.000000	0.004451
PTPRN	36.000000	0.003700
DOC2A	5.000000	0.000298
SIX3	0.000000	0.000228
SIX6	1.000000	0.000183
NKRF	91.000000	0.022853
TAF4B	0.000000	0.001798
RTN4R	1.000000	0.000888
OMG	0.000000	0.000681
TFPI	6.000000	0.001589
F9	0.000000	0.001156
SH3BP1	1.000000	0.001292
RPL10	4055.500000	0.036685
PTPRO	77.500000	0.004266
CLIC5	0.000000	0.000671
MOS	0.000000	0.002638
RPL14	3742.300000	0.032105
NOTCH4	0.000000	0.000661
SYTL3	0.000000	0.000118
MAP4K2	1.000000	0.003074
TIMM44	99.500000	0.014535
ZIC1	23.000000	0.001402
SLA2	1.000000	0.000700
MCF2	0.000000	0.001003
OSBP	150.500000	0.008402
PAX2	114.000000	0.002811
CLCN3	68.000000	0.003600
ARID3A	7.000000	0.006545
PAM	0.000000	0.001784
RASSF9	1.000000	0.001613
AGAP2	3.000000	0.001391
DEDD2	0.000000	0.000389
KIF20B	40.000000	0.008459
FNBP4	1.000000	0.008005
TNFSF13B	85.000000	0.002890
TNFSF13	95.000000	0.000857
TNS1	835.500000	0.002908
ADRA2A	0.000000	0.000174
TPD52L2	220.500000	0.010046
KCNAB1	0.000000	0.000880
SSH2	0.000000	0.004303
APCS	5.000000	0.001241
TARBP2	471.000000	0.007377
MPZL1	100.000000	0.004071
SIGLEC11	0.000000	0.000230
PROS1	4.000000	0.000745
PRKX	20.000000	0.001738
FGF10	0.000000	0.000382
PEF1	30.000000	0.008114
PIK3R5	16.000000	0.000644
CRYBB2	0.000000	0.000204
CRYGC	0.000000	0.000359
ARL5A	26.000000	0.005579
FCRL3	3.000000	0.000665
PDLIM5	75.500000	0.017180
NDE1	90.000000	0.005733
BCHE	50.500000	0.002044
COLQ	0.000000	0.000751
CNOT4	3.000000	0.004865
PTPRE	68.000000	0.003732
COG3	238.500000	0.005318
COG8	0.000000	0.002617
COG6	134.000000	0.004699
ERO1L	17.000000	0.011373
ERP44	1415.000000	0.011320
LAX1	3.000000	0.000266
SLC6A4	0.000000	0.002295
SLC16A4	2.000000	0.000496
PDHA2	0.000000	0.002348
SYTL5	0.000000	0.000421
TPM2	419.500000	0.010863
VPS45	23.500000	0.012194
RAPGEF2	99.000000	0.004975
RAP2B	23.000000	0.003633
LIMK2	5.000000	0.005417
PLCB2	0.000000	0.000721
FBXO7	391.500000	0.023272
RUFY1	91.500000	0.030908
EFNA4	459.500000	0.008504
REV3L	201.500000	0.003081
FTCD	2.000000	0.001805
FBXO18	0.000000	0.003526
LIG1	124.000000	0.008285
SEPT9	140.000000	0.018936
ICOSLG	3.000000	0.000758
ICOS	5.000000	0.000550
PRKRIR	11.000000	0.006802
RLIM	22.500000	0.019007
RPL12	617.500000	0.029650
SNRPC	3220.000000	0.021332
SEMG1	266.500000	0.001605
SEMG2	368.000000	0.001695
MGP	1.000000	0.000363
CHRNA4	280.500000	0.001875
DDX42	20.000000	0.016384
IL10RB	3.000000	0.000420
IL10RA	12.000000	0.000182
IL25	0.000000	0.001847
IL17RB	1.000000	0.000552
SSTR3	101.000000	0.000421
CPLX1	0.000000	0.001984
VAMP3	383.000000	0.010284
SDC3	30.000000	0.000887
PLA2G2A	0.000000	0.001045
DLD	262.000000	0.028260
DCP1A	48.000000	0.010953
LAMA2	30.000000	0.001096
CAP2	88.000000	0.004455
CAP1	70.500000	0.016106
SERPINB1	2.000000	0.005052
PSIP1	139.000000	0.019356
SNX6	321.500000	0.011557
SNX2	902.500000	0.011468
TRIM21	1180.000000	0.034823
GABPA	585.500000	0.007373
IPO5	738.500000	0.028866
MATN1	4.000000	0.000256
MATN3	0.000000	0.000108
MATN4	0.000000	0.000527
NCOA7	1.000000	0.002983
CFD	0.000000	0.000184
FAIM2	0.000000	0.000281
PTPRU	39.000000	0.003329
MAML2	0.000000	0.000634
MAML3	1.000000	0.001272
TPH1	0.000000	0.000653
TAF1B	0.000000	0.006376
CCNE2	100.000000	0.001683
MEP1B	0.000000	0.000226
REG3A	0.000000	0.000639
IGSF1	0.000000	0.000392
ITGA10	0.000000	0.000393
TGOLN2	13983.833333	0.036129
PABPN1	212.000000	0.016983
TRIM25	4592.500000	0.075611
B4GALT1	81.000000	0.003711
LALBA	0.000000	0.000645
GABRA4	1.000000	0.000299
POU2AF1	53.500000	0.001339
NR4A3	1.000000	0.001912
VEGFB	11.000000	0.000388
ZNF675	1.000000	0.000811
UPP1	22.000000	0.005418
CRCP	13.500000	0.002602
PTPRN2	63.500000	0.002369
XAF1	85.500000	0.001916
ACTN3	39.000000	0.003755
RAB11FIP3	0.000000	0.001659
RAB11B	8.000000	0.009578
OPN1LW	0.000000	0.000240
GMCL1	860.000000	0.002830
STMN1	311.500000	0.014398
CFB	2.000000	0.002295
DOCK9	32.500000	0.004406
CDC42EP5	0.000000	0.000954
RASA3	177.500000	0.003267
LGALS3BP	182.000000	0.020191
PRKCH	0.000000	0.001346
BRF1	12.000000	0.006342
CGB	0.000000	0.000637
ARHGEF11	4.000000	0.004465
ZRANB1	52588.833333	0.115909
OTUD7B	31.000000	0.004414
LIMS2	32.000000	0.000784
CABP2	2.000000	0.000637
CABP1	0.000000	0.000113
KCNE1	0.000000	0.000306
PRSS3	0.000000	0.003597
LMNB2	76.000000	0.016901
DNAJC5	220.000000	0.013047
KRT72	10.000000	0.003275
BAI1	0.000000	0.001023
BAIAP3	0.000000	0.000446
LPHN2	99.500000	0.003776
IL1RN	9.000000	0.001334
CASP14	24.000000	0.008146
HIPK1	164.000000	0.001019
CWC15	827.000000	0.010048
RPL13	3777.333333	0.035556
UCP2	0.000000	0.001098
HPCA	2.000000	0.000301
TAF6L	30.000000	0.008348
SUPT7L	11.000000	0.002395
TAF2	18.000000	0.011802
RARRES3	1.000000	0.001309
ADRM1	534.500000	0.017886
HECTD3	132.000000	0.006438
FBXW4	35.000000	0.004718
FBLN5	422.000000	0.003891
PMEPA1	6.000000	0.001741
C1GALT1C1	0.000000	0.000771
JDP2	0.000000	0.001084
IRF2BP1	40.000000	0.004182
PLEKHO1	19.000000	0.002409
PPIP5K1	2.000000	0.002064
SNX3	467.000000	0.008419
RABGAP1	451.000000	0.006406
TLE2	90.000000	0.006613
LRRFIP2	1.000000	0.009997
ADAM19	86.500000	0.000245
MPHOSPH8	107.000000	0.006610
EXOSC3	1.000000	0.011040
TRIM68	212.500000	0.003557
PPP2R3A	23.000000	0.002728
TBL1XR1	411.000000	0.013123
HERC6	5.000000	0.000621
HERC3	6093.000000	0.002070
HERC4	0.000000	0.005034
BIRC6	1043.000000	0.011543
HLTF	64.000000	0.012387
UBE2V2	26.000000	0.004339
NUMBL	145.000000	0.005791
FANCM	888.000000	0.003165
C17orf70	144.000000	0.002543
ATXN7L3	15.000000	0.002097
ENY2	151.000000	0.008997
ANKRD6	0.000000	0.000082
CPSF1	258.000000	0.019331
MARCH2	29.000000	0.002049
SPRED2	3.000000	0.001256
MIB2	333.000000	0.002508
PPP3CB	5509.500000	0.003190
NHLRC1	0.000000	0.001130
AGL	102.000000	0.008110
BACH1	316.500000	0.004712
NAP1L4	35.000000	0.017082
MECP2	7242.666667	0.049208
STAG3	0.000000	0.003500
WHSC1	28.500000	0.019096
MUS81	47.000000	0.004559
BAZ2A	38.000000	0.006214
LEO1	27.000000	0.016446
PAF1	165.000000	0.017323
MBD4	0.000000	0.006898
ING2	0.000000	0.002944
ARID4A	54.000000	0.003327
BRMS1L	23.000000	0.003535
ING3	6.000000	0.005136
SLC22A11	6.000000	0.003242
DOT1L	309.000000	0.041027
SYVN1	1646.000000	0.010563
N4BP1	0.000000	0.003260
UBASH3B	12.000000	0.011531
VRK1	162.000000	0.019449
PCGF2	29.000000	0.004219
PGC	0.000000	0.000752
BACH2	16.000000	0.002015
RTF1	13.000000	0.012205
UBA6	165.000000	0.010290
JARID2	0.000000	0.002648
EHMT1	155.000000	0.009830
CUEDC2	4.000000	0.002563
PHLPP1	56.000000	0.016537
PDZRN3	0.000000	0.001433
FIG4	0.000000	0.002094
VAC14	562.000000	0.008614
USP16	2.000000	0.008596
USP53	18.000000	0.005813
ARG1	2.000000	0.010430
UBL4A	19.500000	0.020388
ASNA1	105.000000	0.006946
ATP5O	1470.500000	0.020978
USP1	87.000000	0.004537
USP19	137.500000	0.009394
USP32	38.000000	0.005841
USP44	1558.000000	0.007588
USP36	146.500000	0.032271
USP29	0.000000	0.001765
CTSB	35.000000	0.012415
FRG1	10.000000	0.008958
GLDC	59.000000	0.022284
KRT4	131.000000	0.005045
USP37	43.000000	0.007509
KRT84	0.000000	0.003806
LGALS7	33.000000	0.008425
LYZ	642.500000	0.009495
KLHL13	110.000000	0.005481
NDUFS1	525.000000	0.020263
NRD1	16.000000	0.008738
PFDN4	14.000000	0.004266
PWP2	2.000000	0.013939
ALDH18A1	6684.500000	0.017297
PHLPP2	4.833333	0.002030
RNH1	128.000000	0.018031
ABCE1	651.000000	0.024174
MRPL23	2492.000000	0.009812
USP28	43.500000	0.006246
TCOF1	432.000000	0.022368
TGM3	6.000000	0.007128
TNFAIP1	0.000000	0.003964
HIST1H2BL	10.000000	0.016101
SRPX	0.000000	0.000939
SSNA1	37.000000	0.001092
CPNE1	8.000000	0.009676
USP6	0.000000	0.002289
ZMYM6	8.000000	0.001865
TXNL1	165.500000	0.013837
USP30	16.000000	0.004632
QKI	1430.500000	0.008242
BAG5	62.500000	0.017909
PREPL	17.000000	0.004036
STAMBPL1	40.500000	0.003584
AQR	17.000000	0.015264
N4BP2L2	18.500000	0.001860
PPIH	167.000000	0.011524
VAT1	12.500000	0.012479
MGEA5	2.000000	0.009602
C11orf58	16.000000	0.007617
SNRNP27	454.500000	0.007722
NUPL2	7.000000	0.008327
KRR1	262.000000	0.026046
LAMB4	0.000000	0.000122
N4BP3	9.000000	0.003420
PMPCA	472.500000	0.012386
KLHL18	12.000000	0.003204
RRP8	21.000000	0.017316
NUDCD3	277.000000	0.007769
IFIT5	32.500000	0.005506
SUN2	157.000000	0.013837
HECTD1	11697.000000	0.041787
C3orf17	32.000000	0.008392
GIGYF2	143.500000	0.017835
FBXO3	37.000000	0.005589
SSU72	21.000000	0.004007
DDX47	31.000000	0.018711
DDX41	24.000000	0.016555
GTSE1	64.500000	0.010590
MRPL39	3.000000	0.013916
MRPS21	34.500000	0.007553
ZNF770	15.000000	0.003636
SRBD1	4.000000	0.010528
SEC61A2	2.000000	0.002803
UNC45A	220.500000	0.016278
MEPCE	2452.500000	0.050974
LRRC47	9.000000	0.012285
AASDHPPT	0.000000	0.008163
ZYG11B	242.500000	0.003600
WDR59	277.500000	0.005132
KLHL15	24.000000	0.003675
MAGED4B	0.000000	0.000397
CLPB	113.000000	0.013613
SNX27	354.500000	0.016350
KCTD10	202.500000	0.010865
WDR75	6.000000	0.011022
FAM175A	1.000000	0.003481
RGPD5	0.000000	0.002759
FBXW9	0.000000	0.002676
POLDIP3	43.500000	0.019259
KLHL22	8.000000	0.004843
SPRYD3	0.000000	0.001445
NUDCD1	8.000000	0.005043
DOCK7	1011.500000	0.017027
FBXO17	14.000000	0.003263
MRPL53	312.000000	0.008270
ALDH16A1	7.000000	0.007452
WDR36	101.000000	0.016901
MYEOV2	40.000000	0.001455
FAM122B	0.000000	0.002346
PDE12	10.000000	0.011020
OTUD1	9.000000	0.011432
ANKRD52	48.000000	0.004262
KRT79	1.000000	0.005327
USP27X	159.500000	0.016688
HERC2P2	0.000000	0.000131
LARP7	3307.000000	0.060601
NOP56	267.500000	0.036189
RPAP1	6.000000	0.006744
UBR2	705.000000	0.004280
ARHGAP23	0.000000	0.005669
HEXIM2	90.500000	0.003241
SNRPN	41.000000	0.011266
LRRC40	41.000000	0.008194
HSPA2	127.500000	0.021454
HNRNPA0	103.000000	0.027783
HSPA6	1122.500000	0.021973
C12orf45	0.000000	0.002077
ARID2	219.000000	0.010628
GTF2H3	5.500000	0.003860
PHGDH	153.000000	0.031703
UBE2S	27.000000	0.012075
HSPA1L	50.000000	0.018614
PRMT8	1.000000	0.005319
TAF3	194.000000	0.003998
IPO9	33.000000	0.015567
MAGED2	699.000000	0.020869
SRP68	6.000000	0.035109
AK2	44.000000	0.009768
KPNA5	163.500000	0.006735
HNRNPA3P1	0.000000	0.000642
TBC1D15	430.500000	0.011719
PLOD2	83.000000	0.012919
ANLN	9958.000000	0.082987
RPL38	1484.500000	0.022124
UBE2NL	0.000000	0.002708
DTYMK	0.000000	0.004971
PCBP3	24.000000	0.009042
DDX46	646.500000	0.018989
MRPL37	58.500000	0.013409
NNT	57.000000	0.011154
USP34	7282.000000	0.008431
SETD1B	23.000000	0.003848
HIST1H3E	6.000000	0.013307
MBD1	25.000000	0.003919
LAPTM5	26.000000	0.002312
CARS	22.000000	0.011557
FCHSD1	0.000000	0.000140
STAM	137.000000	0.008079
H3F3A	854.500000	0.040064
RNF220	0.000000	0.003933
HIST1H3A	202.000000	0.045240
MCPH1	97.000000	0.006632
HIST1H2BO	8.000000	0.008989
CHD6	30.000000	0.004911
IPO7	183.500000	0.022639
ACSM3	0.000000	0.001375
SUV39H2	55.000000	0.002792
STK38	29.000000	0.011952
FUT4	5.000000	0.000145
FANCB	0.000000	0.001265
PSMA4	3389.500000	0.021165
NPC1	272.500000	0.012393
MUL1	1.000000	0.002520
CADPS2	0.000000	0.000640
RNF103	0.000000	0.000800
MIB1	1101.500000	0.009227
RFWD3	0.000000	0.005859
RNF13	14.000000	0.002064
RNF150	67.000000	0.000568
RNF26	4.000000	0.003631
RNF115	107.500000	0.004313
MGRN1	22.000000	0.003268
RFFL	62.000000	0.003588
RNF157	0.000000	0.002738
TRIM43	0.000000	0.001449
TRIM56	179.000000	0.010498
RNF122	0.000000	0.000307
UBE2Q1	12.000000	0.004791
UBE2T	24.000000	0.004671
RNF139	0.000000	0.001557
NPRL3	133.500000	0.003955
LOC613037	0.000000	0.000374
JPH1	303.000000	0.008229
RNF38	55.000000	0.004506
POLK	2.000000	0.003732
RNF126	5.000000	0.005034
UBOX5	0.000000	0.001152
DTX3	16.000000	0.004577
TRIM8	2.000000	0.003840
BFAR	0.000000	0.000743
LONRF1	23.000000	0.003139
TRIM36	34.500000	0.005397
RSPRY1	79.000000	0.003299
UBR3	110.500000	0.003350
RNF128	2.000000	0.002694
UBE2F	0.000000	0.000909
RNF113B	0.000000	0.000811
RNF133	0.000000	0.000821
MARCH10	0.000000	0.001238
RNF6	9.000000	0.003381
EN1	1.000000	0.004198
NKX2-5	0.000000	0.004351
TMOD3	442.000000	0.019123
PYHIN1	3.000000	0.018187
RNF19B	110.000000	0.002121
BTG4	0.000000	0.000012
EVI5	1.000000	0.001712
RECQL4	1326.500000	0.072851
FBXO31	7.000000	0.002063
ASB12	0.000000	0.001517
ATG2A	1.000000	0.002138
ATG2B	7.000000	0.005852
ATG4C	62.000000	0.000768
PRKAA2	416.000000	0.008805
SLC25A11	210.500000	0.021431
TBC1D2B	27.000000	0.002602
GBAS	24.000000	0.016938
TMEM160	0.000000	0.003074
WDR11	42.000000	0.012318
RCN2	26.500000	0.020108
ANKFY1	165.500000	0.012466
LARS	66.000000	0.027342
WARS	0.000000	0.015345
SEC22B	164.000000	0.017996
RBM26	23.000000	0.012945
MRPL45	14.000000	0.010713
MTM1	120.000000	0.003661
BRSK2	0.000000	0.001848
VANGL1	58.000000	0.011610
MAP1LC3A	332.500000	0.009205
MAP1LC3C	19.000000	0.004359
CSNK1G3	219.500000	0.006824
XIRP2	105.000000	0.003979
TKT	187.000000	0.022667
EIF5B	101.000000	0.021954
SH3PXD2A	394.000000	0.006563
MAP3K6	0.000000	0.001654
GFPT1	7340.500000	0.016128
PARS2	2.000000	0.004748
RAB24	0.000000	0.001697
RABGAP1L	592.000000	0.005531
KCTD12	255.500000	0.007092
SMCR8	109.000000	0.005155
TAOK1	529.500000	0.005108
SARS	0.000000	0.010432
SFXN1	347.000000	0.023978
NAA15	87.000000	0.012447
LAP3	16.000000	0.010396
VPS33A	154.500000	0.009858
HIST1H3B	0.000000	0.003288
MKX	0.000000	0.002606
U2AF1L4	0.000000	0.001929
CAPRIN1	121.500000	0.035814
HIST1H1E	575.500000	0.034581
IWS1	0.000000	0.011754
ZNF335	3.000000	0.001455
HERPUD1	103.000000	0.006523
FOXL2	0.000000	0.002566
PEX11A	0.000000	0.000258
DNM1L	840.500000	0.020654
PEX11G	12.000000	0.000098
AFF1	55.000000	0.004774
NT5E	2061.500000	0.004955
NSUN2	21.000000	0.024191
GCM1	3.000000	0.002631
CSN2	0.000000	0.002140
DIAPH2	4.000000	0.004999
AGFG1	10.000000	0.009372
KRT13	389.000000	0.007332
KRT14	33.000000	0.014854
LAMB1	58.000000	0.006916
MYH11	25.000000	0.009171
NKTR	33.000000	0.006844
PNLIP	0.000000	0.000237
RPL7A	5526.166667	0.035351
SLC1A2	0.000000	0.003593
SSFA2	63.500000	0.009531
ST13	110.500000	0.013311
UBA52	1566.500000	0.018581
SLC4A4	13.000000	0.003747
IFT140	5.000000	0.001158
KIAA0232	247.500000	0.003368
NUPL1	41.000000	0.005400
LPHN1	46.500000	0.003860
SIK3	124.833333	0.005202
MACF1	498.500000	0.017135
CDC42EP4	0.000000	0.003542
PTPN23	65.500000	0.011855
ANKRD17	1335.000000	0.014274
KIF26A	3.000000	0.001054
ZC3H7A	9.000000	0.014372
FAM53C	0.000000	0.002552
RIF1	2849.000000	0.014567
MBD5	15.000000	0.006382
TXLNG	89.000000	0.006724
SH3RF1	20.000000	0.004229
RASAL3	0.000000	0.001547
C5orf42	0.000000	0.001551
FBXO30	81.500000	0.005173
ABLIM2	0.000000	0.000904
CGNL1	17.500000	0.003908
NAV3	0.000000	0.002131
CCDC97	0.000000	0.002820
ZNF418	0.000000	0.000849
SH3D19	39.500000	0.004223
KIAA2026	0.000000	0.001282
SYNPO2	0.000000	0.002377
NCKAP5L	9.000000	0.004778
SERTAD2	7.000000	0.001463
MLLT6	20.000000	0.004338
ELP4	221.500000	0.003116
CDCA4	2.000000	0.001095
NLRP10	0.000000	0.000371
DENND5A	13.000000	0.001546
MLH3	11.000000	0.001346
MBTPS1	0.000000	0.002324
RNF20	35.000000	0.015885
MAZ	16.000000	0.009020
CHD1L	11.000000	0.008436
HIST1H2BB	182.500000	0.026623
API5	579.500000	0.015725
PBRM1	5079.500000	0.014116
PHC3	6.500000	0.006645
CDCA5	169.500000	0.007979
HELLS	38.500000	0.014900
IREB2	86.500000	0.002129
TCF21	0.000000	0.000492
GTF2A1L	5.000000	0.000176
FOXS1	0.000000	0.003017
TAL2	0.000000	0.000050
ZSCAN1	3.000000	0.001312
TRIM22	3.000000	0.001652
ZNF436	6.000000	0.001275
ZNF92	14.000000	0.002687
HOXA5	21.000000	0.003978
DMRT1	0.000000	0.000127
ELAVL2	312.500000	0.009773
HOXC9	8.000000	0.001493
NR2E3	6.000000	0.000251
HOXB13	1434.000000	0.015025
ZZZ3	56.500000	0.005722
HOXC11	0.000000	0.000520
HDGF	536.833333	0.020693
HLF	0.000000	0.000111
HNF4G	0.000000	0.000610
IRF6	0.000000	0.000262
ZNF502	0.000000	0.000226
HOXA3	0.000000	0.000605
PWP1	187.500000	0.015441
ZNF384	24.000000	0.006216
TIGD4	0.000000	0.000167
NAP1L2	0.000000	0.000690
LMX1B	3.000000	0.001732
MEIS2	190.000000	0.002048
ZDHHC2	0.000000	0.000057
RHOXF1	0.000000	0.000151
SHOX2	0.000000	0.000683
TLX3	120.500000	0.006536
ANKZF1	0.000000	0.004545
FUBP3	93.000000	0.022161
XRCC3	20.000000	0.008520
ZNF232	0.000000	0.001614
ZNF41	0.000000	0.000349
ZNF70	0.000000	0.001664
HIST1H2BJ	573.000000	0.012941
FBXL19	237.000000	0.002896
FAIM3	0.000000	0.000816
DMRTC2	0.000000	0.000007
ZNF273	101.000000	0.001604
SP8	0.000000	0.000006
ZKSCAN5	0.000000	0.000915
ZNF513	0.000000	0.000220
HOPX	0.000000	0.000429
ANKRD55	14.000000	0.016802
ZNF396	0.000000	0.000083
RNF123	4005.500000	0.023084
DACT1	0.000000	0.001438
CDCA2	69.000000	0.007596
SERPINB5	257.500000	0.005928
HOXA11	1.000000	0.000533
PI4K2B	13.000000	0.002452
MLANA	0.000000	0.000337
REPIN1	94.000000	0.009493
GMNN	18.000000	0.003764
BCL7C	23.000000	0.003744
DDX1	39.500000	0.033030
SMARCA1	7.000000	0.014284
GFI1B	0.000000	0.005001
CREB3L4	5.000000	0.001596
MYSM1	5.000000	0.003617
TUBB1	3.000000	0.007430
PARP14	4.000000	0.004527
HIST1H2BM	4.000000	0.008674
PAPPA	0.000000	0.000646
KLF15	0.000000	0.011107
DLGAP5	59.000000	0.005505
NR2E1	0.000000	0.001569
HIST1H1C	2166.000000	0.034468
NKX3-2	0.000000	0.000641
SERPINB2	162.000000	0.003426
ESCO2	5.000000	0.004139
MSL3	6.000000	0.001775
PTPRH	0.000000	0.002437
H2BFM	0.000000	0.000039
UBB	482.000000	0.012508
CDK12	987.500000	0.015929
WNT9B	0.000000	0.000534
PABPC3	0.000000	0.010887
EEF1A2	103.000000	0.021533
TTPA	1.000000	0.000810
TUBA1C	54.500000	0.030342
SRP9	229.000000	0.024202
MTA3	98.000000	0.010998
SP5	0.000000	0.001315
RBM25	57.000000	0.026224
DNAJC8	95.000000	0.015307
OLIG2	0.000000	0.001431
NCOA5	32.000000	0.009195
MRPS23	130.500000	0.018416
CALR3	0.000000	0.005432
CECR1	1.000000	0.001127
LCOR	588.000000	0.008055
RREB1	2.000000	0.006654
ENDOG	3.000000	0.004358
SETD1A	152.500000	0.010132
VHLL	0.000000	0.000139
UBAP2L	411.500000	0.022892
WWOX	279.000000	0.029489
CYP4V2	0.000000	0.000400
NIPBL	4139.000000	0.014374
TSSK6	0.000000	0.004568
CRX	5.000000	0.006468
HIST1H1D	488.500000	0.023057
NOSIP	113.000000	0.011158
ATF7IP2	3.000000	0.000427
PARP10	8.000000	0.003950
MARCH8	48.000000	0.003020
HIF3A	0.000000	0.000254
HSP90B3P	0.000000	0.000307
NFKBIZ	6.000000	0.000421
TSPYL2	3.000000	0.005766
ASXL1	58.000000	0.018080
KPNA7	0.000000	0.000867
WDR12	30.000000	0.014257
TBX3	0.000000	0.003719
MRTO4	252.000000	0.015539
SARM1	10.000000	0.003325
CTF1	0.000000	0.000685
FKTN	1.000000	0.000864
SENP1	37.000000	0.006972
UBE4B	44.000000	0.007919
MYEF2	8.000000	0.010956
HTATIP2	1.000000	0.002425
ZCCHC12	2.000000	0.001152
TNP1	0.000000	0.000379
PRKACB	23.000000	0.010646
PRKACG	47.000000	0.007100
SMAD9	53.000000	0.004467
ACTR8	1.000000	0.002969
ACTR5	7.500000	0.005043
CTNNBL1	77.000000	0.016580
AICDA	0.000000	0.006101
NR1D2	9.000000	0.002154
REV1	5.000000	0.003006
BLID	0.000000	0.000447
APITD1	3.000000	0.001160
ASH1L	7.500000	0.003762
SOX6	6.000000	0.004794
ZNF395	2.000000	0.001921
CCDC71	1.000000	0.004744
DHRS12	0.000000	0.000641
HIST1H1B	866.000000	0.024678
ADNP	28.000000	0.017303
MYO1E	48.500000	0.014584
CNN3	1.000000	0.010621
GSG2	4.000000	0.005469
C14orf169	0.000000	0.006741
ZNF131	38.000000	0.005744
H2AFV	27.000000	0.014988
AFF3	1.000000	0.000881
EAF1	4.000000	0.003477
DNAJA2	286.000000	0.031034
KDM1B	109.000000	0.004827
WHSC1L1	45.000000	0.009043
KDM6B	11.000000	0.005282
RPS27L	19.000000	0.017574
RBP2	0.000000	0.000405
ESCO1	0.000000	0.002362
ANKRD44	161.500000	0.002760
ZC3H13	436.000000	0.011979
MRPL36	0.000000	0.001449
SMARCAD1	270.000000	0.013493
BCL2L12	74.500000	0.001494
MCCC2	66.500000	0.015095
BMP2K	73.000000	0.006916
HSP90AB2P	0.000000	0.013596
ACLY	123.000000	0.029012
MACROD2	0.000000	0.000996
PLOD1	151.000000	0.019937
TBX1	0.000000	0.001073
GRPEL1	43.500000	0.011943
KIAA2022	0.000000	0.000628
CDK13	34.000000	0.013623
RALGAPA1	84.000000	0.007509
ATP2B3	14.000000	0.003560
SLTM	126.000000	0.013401
NT5DC2	20.500000	0.009788
ZNF703	8.000000	0.004977
ZGPAT	148.000000	0.007604
CHD7	5.000000	0.010246
KIAA1429	54703.833333	0.078918
ARHGAP20	0.000000	0.002580
IVD	8.000000	0.003117
MYOM2	25.000000	0.001251
TRIM47	11.000000	0.004804
AASS	1.000000	0.008309
GPATCH8	209.000000	0.009783
ZKSCAN4	52.000000	0.003202
AKR1B10	5.000000	0.002653
TMEM55A	26.000000	0.001851
PYGO2	1.000000	0.001243
TMX1	154.500000	0.012868
ERP29	132.000000	0.006863
FKBP10	1.000000	0.006648
TXNDC12	266.000000	0.008210
HIBCH	5.000000	0.004385
WSB2	23.000000	0.003728
TMEM173	5.000000	0.003188
HSPA1B	468.500000	0.017213
POR	6696.500000	0.011479
DCTN6	19.000000	0.002232
