gene	log2FC	pvalue	FDR
SH3RF2	-0.014907259808464524	0.938396544301537	0.9625760871608404
SH3RF3	-0.07659898826073253	0.5308460174878896	0.5959953014523124
SH3RF1	1.0858034908866419	1.7144158140400125e-16	3.810280381796903e-15
SMNDC1	-0.1777554294099577	8.229633115245933e-06	2.2909747104634424e-05
ZNF48	0.2706663036762418	2.2148570460629106e-07	7.954747645939098e-07
FAM159A	0.09374936669755884	0.4421515949479923	0.5101713062846142
SSX2IP	-0.5977140639480911	7.954782313077629e-12	6.188444823087163e-11
IER5L	0.37243140253321005	0.04239782162825408	0.06342501520915589
TMEM173	-0.7595012974976747	1.1382471208650422e-09	5.950201880500855e-09
ANKLE2	0.050288708680874095	0.09089578498549607	0.12687585296973689
ZNF267	-0.20810267222737622	0.0016017656166768997	0.0030816053676835805
ATXN8OS	-0.2912244593759654	0.03557600005140366	0.05390515239546998
DDX19A	-0.396587828236024	2.114707684221276e-15	3.6890277868566334e-14
TJP2	-0.3681881139944352	2.4926488547125246e-06	7.548093550575569e-06
TJP3	-0.11639995366078715	0.5182192621525898	0.5841724863680475
NDOR1	0.6518917902378671	3.572635692567293e-14	4.655564113527738e-13
GLB1	0.04788019771392449	0.38505663256007905	0.4522636423498259
PPAN	0.7097942307692335	1.5750579387522876e-19	7.852169577229294e-18
PPP1CA	0.3026397667593361	1.1912822592321282e-05	3.239143255775524e-05
OR7A5	-1.5210171455050985	2.976892387923663e-11	2.0792330637502808e-10
SH3GLB1	-0.5919889789928998	8.305662162530922e-23	8.952820505649596e-21
C1orf152	0.4472497065183796	0.00011138088283530355	0.0002600961398053457
PPAT	0.6358847698486274	1.0681217030495935e-13	1.2645257809088216e-12
RNF38	-0.4475249691072065	7.738231854189489e-13	7.482126671826633e-12
GKAP1	-0.04816567037379915	0.4016612519113486	0.46928128206542
SH3PXD2B	-1.1812216481309843	1.363602961112396e-18	5.3308046695573807e-17
LOC100132707	-0.41035350633302325	7.738058157111504e-06	2.1653572365075617e-05
SNORD88B	0.0	1.0	1.0
SH3PXD2A	-0.9049295953042922	1.6915021858479787e-16	3.7747937896911366e-15
MPPED2	-0.6374969416126071	4.187172979335963e-06	1.2216428440113622e-05
LYSMD3	-0.36597680722892534	7.643073239915543e-08	2.9518450593959534e-07
THPO	1.111658217485327	2.594289636198851e-10	1.5331560503648242e-09
KLHL11	-0.7470143574297179	2.1365069533847197e-06	6.551793896553368e-06
DCXR	0.7465288538770611	4.641856869769903e-08	1.8574263792584426e-07
CHPF2	0.34189094068582726	5.2264849451735645e-12	4.229444406861228e-11
KLHL12	0.16705895118938052	0.00036408105372853175	0.0007798251659285934
AGRP	0.03397557151683667	0.5965961636710554	0.6572536347467846
AGRN	0.36860998609825124	0.00036455976075631	0.0007806966462856309
NFYB	-0.5309386777880718	5.779249161710038e-05	0.00014130231696167535
CLGN	0.7181247760271958	0.0009593157794872165	0.001918631558974433
KLHL13	-1.240344269385231	8.732299658205805e-23	9.304179675037322e-21
ZNF221	-0.4029511662032763	0.001764364144516861	0.0033646445907368388
SELENBP1	-0.29767849088661613	0.001966140508708353	0.0037213540662909056
SMARCA1	-0.38331756255792726	3.3605555284350527e-06	9.948928761381681e-06
SMARCA2	-0.3892555684275667	1.1272008326507842e-08	4.9798449793693993e-08
RABL5	-0.0027396895273330557	0.9584511281852264	0.9794835521969144
CCNI2	-1.7926315338276204	4.1001757032930805e-08	1.654072366124321e-07
BAZ2B	-0.3697895273401386	1.1728020842822994e-07	4.4088595821445966e-07
LOC388152	0.4380281124497998	1.6539139796678254e-05	4.396951352991665e-05
POMZP3	-0.15208128668519638	0.09917567114233074	0.1367887266083411
FYB	-0.3252945165276566	0.03435238719646561	0.052186433331169735
SYCN	-0.011737009576768608	0.6034577865409423	0.6638707585916551
GOLGA6L9	0.6490033518690206	4.7678974533849104e-07	1.6172755781331837e-06
GOLGA6L5	-0.11016560086499538	0.42984669451067015	0.49814180805523167
GOLGA6L6	0.09584936669755945	0.001578788861431595	0.0030400916630117956
KLHL17	1.0150915894346593	1.7123186881291773e-22	1.7392036918306448e-20
FYN	-0.46879330398517016	1.5652962273739212e-05	4.1818189279989616e-05
GOLGA6L1	0.03575818659252395	0.30329155919579803	0.36923632411111607
RAB1A	-0.04682050509732427	0.14259853300759984	0.18989840175549502
TOR1A	0.11195803212850919	0.00047970250571187075	0.0010089813880543082
XCL2	-0.1777217639789952	0.29477015818837476	0.3601936225760352
ASCL3	-0.45570964627741767	0.002781704591762364	0.005142297244986115
WDR47	-0.5685144964473281	3.933959418952947e-15	6.419560204982077e-14
OST4	0.14659129595304599	0.01555269867836928	0.02534133871611954
NUDC	0.1636881680568436	0.0044098333293200506	0.007896864165933484
CCT6A	0.313964295644114	5.974941518442695e-10	3.2828950668571898e-09
PAF1	0.11880734476366506	0.010808544128484806	0.018130461118748706
CCT6B	0.3737172150138992	9.354028759417654e-05	0.00022162542959963173
OSTN	-0.20518048347235096	0.1244880843491279	0.1682966165824508
GPHA2	-0.3481208140253351	0.028489623337373957	0.044035423885886854
XAGE1D	0.41834743589743606	0.00825166026380663	0.01410935238311052
KRT79	0.08615785449490271	0.027436368343743866	0.042517959669158466
RUFY1	0.11588784368241711	2.955202772847353e-05	7.520316755660012e-05
RUFY3	-0.014511152301524888	0.7738708672805059	0.8195701213802903
RUFY2	-0.19657783441458143	0.0001979713201530211	0.0004434361721811693
FCGR2B	-0.07551663577386059	0.676331297985563	0.731598342441236
FCGR2C	-0.0996627896200204	0.5390649673686428	0.6035395143053889
FCGR2A	0.12120705900526385	0.32846412087690857	0.39379460184117404
NLE1	0.700861329935119	1.035203720372121e-23	1.3967536902567478e-21
ROD1	-0.10093545721347041	0.08995301280474033	0.12573753609799587
CYP11A1	-2.0746700494284815	2.9676138924487726e-17	8.144451460387186e-16
SKIL	-0.5046420142106847	2.670370264343072e-05	6.856032136281717e-05
ZNF579	0.6443701652764959	3.13243674804317e-13	3.3573296427744743e-12
CYTH1	0.22906502934816864	0.016234840948413303	0.026346162673936954
GCGR	0.13852876892184085	0.11651132920198642	0.15849857626326055
CYTH3	0.7128395427865346	4.770119275932665e-13	4.8723361175597935e-12
CYTH2	0.5203634229224665	8.400256847952529e-19	3.4064922172965707e-17
QSOX1	-1.0798927247451484	8.716655755291198e-15	1.3120860768490962e-13
CYTH4	0.07664208371949144	0.6198827310719619	0.6790603760662133
MYBPH	-0.4721406549274022	0.18820527725224245	0.24229032849767485
DPH1	0.4520485789311053	4.451969874377034e-20	2.5736174784430644e-18
DPH2	0.5721246138399767	1.980265176081868e-26	4.7825604297017206e-24
DPH3	-0.48944925084954605	1.3366429163406542e-12	1.2208216249292562e-11
KRT78	-0.1926011044176706	0.015798946462503374	0.02569634093901327
DPH5	0.16496502162496363	0.0020447619410490967	0.003858738109970756
SPAST	-0.030820126660483282	0.43628706152370234	0.5045391703819824
MUM1L1	-0.22032427401914756	0.14507990628086634	0.19282480389635018
CALCR	-0.4984229919678731	0.00010969049261497973	0.00025692161071974134
PSAPL1	0.08919178251467352	0.3984073759643516	0.4659304166556089
AGR2	0.5242545026258885	0.03719148503498524	0.05616188125055156
AGR3	1.546917315415504	7.107876105110332e-05	0.0001712445078925717
RNF34	-0.077802517763363	0.18835654117101683	0.24242762783593214
WIBG	0.4643397822057498	5.905369128270546e-10	3.257845263250979e-09
SPDYE7P	0.1563310163731857	0.08897207694178029	0.1244944679030859
WBP5	-0.1519934507259837	0.015693595515448043	0.02554793230405772
CANT1	0.7164108510966933	7.229588738238525e-11	4.71032240167674e-10
CALCA	-0.0895397899289474	0.764312055608692	0.8104846103301836
CALCB	0.13756699104108683	0.22527441568838075	0.2839575910115196
OR13A1	1.1080097312326243	7.995954243010251e-08	3.081561372802674e-07
psiTPTE22	-1.000885233240652	9.10371139920474e-13	8.671265160960307e-12
CKB	-0.33961590979301803	0.0008183068760734852	0.0016548863284642048
CKM	-2.7431856425702827	1.122330243282178e-10	7.071005845791716e-10
PTGS1	-2.1370061399443987	2.8682739919375107e-12	2.4603316293904392e-11
SLFN12	-1.194292045103487	4.348846580362999e-12	3.591899775993621e-11
PLK1S1	-0.25144689527341235	0.00029020309053515825	0.00063078543758722
TM2D3	0.005505877355577837	0.8791681706427703	0.9128498785273361
SLK	-0.34643436051899457	1.2657327957022578e-05	3.429564702989813e-05
OR51B5	-0.1506923385851097	0.04377981835022055	0.06528527247944525
OR51B4	-0.22673174235403154	0.003092132321867033	0.005675611226828393
OR51B6	0.016511453506333026	0.05336505114504386	0.07812114437558414
PAM	-0.4471294408402926	1.3606988608042126e-05	3.667677385719291e-05
OR51B2	-0.01625999382143961	0.5502688791134756	0.6143651164243562
DCN	-1.0851078081556782	3.215054016246595e-08	1.318484261644655e-07
GPAM	-0.2901438137164032	0.0020290425951854036	0.003831543097939482
DCK	-0.023293242199565967	0.786509419829498	0.8310923067289241
DCI	0.40555388476984255	2.3121255799585733e-07	8.279466491924143e-07
ACSM1	2.8168024328081476	2.86716102704792e-14	3.832755970720393e-13
ACSM3	0.6086467794253991	5.273881109986824e-05	0.0001295581824216474
ACSM5	-0.7963286762434363	2.5122909276589086e-05	6.473109957751782e-05
ACSM4	-0.028870327463700964	0.4402166423201139	0.5081742640431084
THRA	-0.5596639789928979	8.154086300747174e-12	6.334425297821322e-11
SDF4	0.27404857120789927	1.0397642699437833e-09	5.488177797838289e-09
TAF4B	0.37183166512202437	7.033659422185882e-06	1.9829263450146866e-05
PERP	-0.5755604263206742	1.8136770029131311e-10	1.1011755121597717e-09
CUL9	-0.07438322520852836	0.2461769770973	0.3068829536662549
DCX	-0.6476559623107814	3.068345365363335e-08	1.2655323503138036e-07
EIF4ENIF1	-0.20437686901452068	6.640517006395854e-09	3.0387005821267434e-08
CUL5	-0.11378150293480616	0.017754560911832806	0.028594630703882476
C20orf173	0.008772281433425996	0.7465691586406513	0.7945273811306892
CUL7	0.3502170142106831	2.0972999400017072e-09	1.0407970661159157e-08
CUL1	-0.25038058387396056	2.304809166942656e-13	2.5149263078647375e-12
C20orf177	-0.8216066960148378	9.910076281374718e-12	7.558084843928452e-11
CUL3	-0.014954556688291376	0.5481658078262077	0.6124039884308414
SSPO	1.6756954201421168	2.3022759660730833e-11	1.6391854859774724e-10
TRIM28	0.32492258263823537	7.775354837725505e-10	4.193675254411951e-09
TRIM29	-2.3022777031201844	3.5371872750801265e-18	1.2441456888866023e-16
PNKP	0.6382536762434441	1.5912695241288923e-15	2.853781714229835e-14
CDH20	-0.9488073061476692	9.857130546098916e-08	3.7391725924957425e-07
TRIM25	0.19629040778499274	0.03401399622497258	0.051730214241953815
CREB5	-0.3978735634847075	0.0004564817301570114	0.0009625617856706247
CDH23	-1.608054811553905	2.4748498603388824e-12	2.148296188671164e-11
CREB3	-0.16292461383997114	0.005960169499403573	0.010427418242034454
TDRKH	0.12362166357738857	0.12564912757997165	0.16963412652660023
CREB1	-0.1457364535063288	0.002668605308060187	0.004946683010062785
TRIM23	-0.46380050200804135	6.88135491846099e-11	4.4916856008308735e-10
FLRT1	-0.3223493975903624	0.002013568168305574	0.003806480927664808
PER2	-0.7724257568736412	2.948680104098649e-09	1.4236452852662869e-08
FLRT3	-1.8766075378436886	2.2104772885358105e-19	1.0629852730888136e-17
FLRT2	-1.1606155390793944	7.569475769920636e-11	4.90841662693899e-10
SRP9	7.77108433815954e-05	0.9989011098863974	1.0
GNPAT	0.045675007723211536	0.33667507149529174	0.40208622824294843
PTPN13	0.10231825764596714	0.31274284386601664	0.37950973951941364
C21orf34	-0.6100974590670365	1.759524547700687e-08	7.549353645641953e-08
C21orf33	0.36963385851097463	5.865885115562822e-13	5.859415389332423e-12
LOC283663	0.6798370095767692	5.422701969015541e-06	1.5566277073233202e-05
RHOT1	-0.35667208835341135	2.1239891748019183e-11	1.5226592580308213e-10
FCER2	-0.2646118087735576	0.21623209630267165	0.27379825499445826
VTA1	-0.12617544022243266	0.002187752713631261	0.004108034816477698
KAT5	-0.1283071902996511	5.9195454106531076e-05	0.00014460242643959985
ARCN1	-0.07060973123261505	0.031237973905077418	0.04787678753354695
ZNF517	0.14226257337040238	0.00570438048340731	0.010016999045673072
F2R	0.5792542477602698	0.00012551006446432045	0.00029046920370490517
IHH	0.2605284291010168	0.20037423013781458	0.25598532186878675
ZNF514	0.2204735943775109	0.0013448045020621447	0.00262252562864012
NBEAL1	-0.7392113144887249	4.9433427972384595e-05	0.00012193429305580476
ZFAND3	-0.1562632452888515	0.00012484358278586893	0.0002889882977032638
NSMAF	0.29179026876738234	3.1512412563343927e-06	9.375223097137197e-06
QRFP	-0.1009131989496459	0.4926535106531982	0.5602928373565255
LOC338588	-0.007536607970342909	0.4970090178873753	0.5645882926653859
AES	-0.1073737488415123	0.03545318118206008	0.05373102399757761
PNRC1	-0.3070818813716336	1.537013863135008e-05	4.109290692386535e-05
PNRC2	0.11612865307383302	0.010944679885237308	0.018330525657691332
DNAJC28	-0.07702931726907725	0.421049930553006	0.48909476755558673
DNAJC27	-0.5117905931417965	1.2111979340091844e-14	1.745822042389935e-13
GNAO1	-2.218051282051289	3.005245902225426e-15	5.055884282567481e-14
DNAJC25	0.06375055607043656	0.24610335003653167	0.306866820582495
DNAJC24	-0.2383138863144847	2.220157909518093e-06	6.7853420024304365e-06
NTSR2	0.1016314411492121	0.10835821361478531	0.14837307113084122
DNAJC22	0.33343401297497266	0.09124504369393434	0.12731430669735247
DNAJC21	-0.15324338121718384	0.00031725186228035286	0.0006845132498040252
NTSR1	-0.38263299351251134	0.0040201838337474895	0.007242061645146314
DTD1	0.4387269848625319	4.414722226885528e-13	4.55210637208652e-12
TECTB	0.0187859514983009	0.3827678945588927	0.45001314128797554
ARHGAP8	0.7207061785603983	4.306777819862099e-06	1.2535099449989635e-05
ARHGAP9	0.227817817423543	0.14108561709845174	0.18813723762281884
RNF122	-0.5809757414272463	3.039173756263856e-06	9.061657169568062e-06
ACN9	0.4963903459993819	2.8064734015367866e-09	1.3598195687874186e-08
ARHGAP4	0.3969455977757246	0.00010686179554957952	0.0002508909038740182
ARHGAP5	-0.4380285063330227	5.38195763214276e-12	4.3423248363866016e-11
ARHGAP6	-0.14162686129132496	0.06166759418356175	0.08920583170330748
ICOSLG	0.2915547729379062	0.0008315296421165004	0.0016800639803908023
ARHGAP1	-0.2952537071362329	0.00013035034206428653	0.0003010300717285733
AEN	0.2044602100710584	0.0016447299409793022	0.0031586720266059474
FAM196B	-2.207392848316343	1.3677668312728881e-11	1.015361333488644e-10
FAM196A	-1.0480623185047855	3.551816980630684e-05	8.925120681039139e-05
NOB1	0.2906195783132528	2.1799726612604787e-07	7.837228872834563e-07
SETD1A	0.06968553444547432	0.12466076400518294	0.16846719512662622
TSPYL2	-0.5994229533518727	1.453810873851477e-10	8.977282146032871e-10
PRLR	-0.7031521702193455	0.019496688977695457	0.031137401294576667
KHDC1L	0.30784261662032786	0.03013086065828877	0.046330248108981655
SLC12A8	1.1107523632993521	2.384818322326278e-10	1.4178449413042664e-09
ZFP36	-0.5524006333024509	0.007359913429436361	0.012680332776016861
RGS19	0.0036978143342638603	0.9565960555540094	0.9779217318936106
TMEM79	0.1365926243435407	0.5093276446342188	0.5759414048366132
OR4D10	0.016474196787148586	0.1268806901031289	0.17112674857791077
OMP	0.5062211306765525	2.9747900238718673e-09	1.4343397506406146e-08
PPP6C	-0.09101163113994204	0.003129062027071397	0.005741456375183512
ZYX	-0.5670600942230468	8.619041063229829e-08	3.299462426036695e-07
ZNF229	0.31669679487178826	0.0006274893064756552	0.001295507937457717
ANXA11	0.00744861754710513	0.8805013385180491	0.9138848769949535
ANXA10	0.8390884615384614	3.4937267092310984e-10	2.022899407348086e-09
ANXA13	-1.4138426784059313	0.004445222961199349	0.007956304865335067
TMEM74	-0.8450185665739878	4.2387452984164634e-09	1.992503629030715e-08
KCNQ4	-1.4304284368242195	3.203442682902422e-11	2.2203453493484388e-10
RBL2	-0.387822335495839	7.975675594118814e-10	4.286827020617372e-09
SLC39A12	-0.030117516218720997	0.6965585337488174	0.7500444015438569
SLC30A5	0.041173548038305086	0.35149848225070124	0.41772394807005153
FAM86A	0.4248945474204504	1.2242224568654536e-11	9.176286750163185e-11
SLA	0.04000093450726183	0.7898484735734914	0.8342150836537129
CNBD1	0.009335542168674698	0.008892535677360435	0.015112443743792526
FAM86D	-0.051736399443923275	0.48339838040481253	0.5515562832797378
MGC12982	0.03144225362990216	0.8576189762694517	0.8945775059119302
CCT6P1	-0.034001946246526416	0.6640715307000857	0.7202005184760535
HEMGN	-0.09614182885387729	0.18539231884335347	0.2390654628843813
MRPL4	0.15498736484399522	0.000897014459677485	0.001802320789013664
MRPL2	0.027587357120793854	0.5773934404162582	0.6394041074428259
MRPL3	0.2609794794562852	7.853655432073422e-06	2.1964366246982484e-05
RPUSD2	0.09691623416743322	0.04621152868114326	0.06857854263476117
MRPL1	0.08135154464009631	0.11238220889415454	0.15330360816639532
TTLL8	0.07299080166821134	0.003547285877333984	0.00643926890176478
ZCCHC18	-0.5931409638554244	4.663444478121875e-06	1.3533328327964897e-05
ZFAT	0.145803313253011	5.18730957772175e-05	0.00012751793822818363
RALGAPA1	0.2649541936978572	2.1003861967038053e-06	6.448304289767502e-06
MRPL9	0.1878697096076607	3.984279836155747e-05	9.93829544625675e-05
ZNF611	-0.661481680568424	1.306142014047728e-11	9.736043490171954e-11
HOXC11	0.26009286376274154	0.08792463217854876	0.12318743103216036
WBSCR16	0.2086473123262227	3.829739057375721e-06	1.1246042711580473e-05
RUVBL1	0.6850845767686131	1.996296795081931e-18	7.329646475996765e-17
ZNF614	0.4167642879209179	1.425644362395581e-05	3.830383913600785e-05
ZNF616	0.03121227988878772	0.5985824423702202	0.6590410276243088
MOS	-0.00211998764287921	0.8278076346889796	0.8680412174688301
ZNF618	0.4773082252085299	3.359039841523585e-07	1.1715675544826163e-06
SLC3A1	-0.14693921841211033	0.442241650918725	0.5102210469410513
THOC3	0.03991011739263861	0.5765007592849838	0.6385456840510807
EIF4EBP1	0.6603457290701318	8.334626441457855e-06	2.3178280492774814e-05
EIF4EBP3	0.6222902147049751	3.538728871567817e-09	1.6882750384635222e-08
ASPRV1	-0.2671605576150764	4.146850806575982e-05	0.00010320122410320076
EDDM3A	-1.7788666126042627	0.0017934583109013797	0.003417728375044046
MS4A12	0.1398677865307384	0.00385589990240997	0.006957649035263416
EDDM3B	-1.2227407630522087	0.0028705316546849004	0.005299293022441905
