GeneName,Betweenness_Normal,eigenvector_norm,Betweenness_Tumor,eigenvector_tumor,logFC_betweenness,logFC_eigenvector,dice_score,DiCERank,EnsembleScore,DeltaBetweenness,DeltaEigenvector,Regulation
SBSN,1e-06,0.004398,2e-06,0.004398,0.9992791930697476,0.0,0.9992791930697476,148.0,0.3606440739699709,0.9992791930697476,0.0,Increased_Centrality
EML4,1e-06,0.011896,2e-06,0.011896,0.9992791930697476,0.0,0.9992791930697476,148.0,0.3606440739699709,0.9992791930697476,0.0,Increased_Centrality
PHAX,1e-06,0.013245,2e-06,0.013245,0.9992791930697476,0.0,0.9992791930697476,148.0,0.3606440739699709,0.9992791930697476,0.0,Increased_Centrality
CCL21,1e-06,0.000287,2e-06,0.000287,0.9992791930697476,0.0,0.9992791930697476,148.0,0.3606440739699709,0.9992791930697476,0.0,Increased_Centrality
DBNL,1e-06,0.010662,2e-06,0.010662,0.9992791930697476,0.0,0.9992791930697476,148.0,0.3606440739699709,0.9992791930697476,0.0,Increased_Centrality
SUN1,1e-06,0.008084,2e-06,0.008084,0.9992791930697476,0.0,0.9992791930697476,148.0,0.3606440739699709,0.9992791930697476,0.0,Increased_Centrality
FAM120A,1e-06,0.023512,2e-06,0.023512,0.9992791930697476,0.0,0.9992791930697476,148.0,0.3606440739699709,0.9992791930697476,0.0,Increased_Centrality
IFFO1,1e-06,0.001104,2e-06,0.001104,0.9992791930697476,0.0,0.9992791930697476,148.0,0.3606440739699709,0.9992791930697476,0.0,Increased_Centrality
ADAMTS2,1e-06,0.000807,2e-06,0.000807,0.9992791930697476,0.0,0.9992791930697476,148.0,0.3606440739699709,0.9992791930697476,0.0,Increased_Centrality
ZNF92,1e-06,0.002529,2e-06,0.002529,0.9992791930697476,0.0,0.9992791930697476,148.0,0.3606440739699709,0.9992791930697476,0.0,Increased_Centrality
ZNF24,1e-06,0.006069,2e-06,0.006069,0.9992791930697476,0.0,0.9992791930697476,148.0,0.3606440739699709,0.9992791930697476,0.0,Increased_Centrality
PFDN6,1e-06,0.008441,2e-06,0.008441,0.9992791930697476,0.0,0.9992791930697476,148.0,0.3606440739699709,0.9992791930697476,0.0,Increased_Centrality
XRN2,7e-06,0.029642,1.3e-05,0.029642,0.8929896837854058,0.0,0.8929896837854058,186.0,0.354203857908266,0.8929896837854058,0.0,Increased_Centrality
NUFIP2,6e-06,0.023068,1.1e-05,0.023068,0.8743598369113025,0.0,0.8743598369113025,187.0,0.3530750518777034,0.8743598369113025,0.0,Increased_Centrality
TOPBP1,1e-05,0.032549,1.8e-05,0.032549,0.8479327917620502,0.0,0.8479327917620502,188.0,0.351473803722739,0.8479327917620502,0.0,Increased_Centrality
DYNC1I2,5e-06,0.019205,9e-06,0.019205,0.8478686869409489,0.0,0.8478686869409489,189.0,0.3514699195303924,0.8478686869409489,0.0,Increased_Centrality
XRN1,4e-06,0.015527,7e-06,0.015527,0.8072003779456689,0.0,0.8072003779456689,192.0,0.3490057751519184,0.8072003779456689,0.0,Increased_Centrality
ATP5D,4e-06,0.007888,7e-06,0.007888,0.8072003779456689,0.0,0.8072003779456689,192.0,0.3490057751519184,0.8072003779456689,0.0,Increased_Centrality
CSE1L,4e-06,0.023242,7e-06,0.023242,0.8072003779456689,0.0,0.8072003779456689,192.0,0.3490057751519184,0.8072003779456689,0.0,Increased_Centrality
HP1BP3,4e-06,0.028471,7e-06,0.028471,0.8072003779456689,0.0,0.8072003779456689,192.0,0.3490057751519184,0.8072003779456689,0.0,Increased_Centrality
RC3H1,4e-06,0.036884,7e-06,0.036884,0.8072003779456689,0.0,0.8072003779456689,192.0,0.3490057751519184,0.8072003779456689,0.0,Increased_Centrality
NUDC,1e-05,0.023947,1.7e-05,0.023947,0.7654753459901379,0.0,0.7654753459901379,195.0,0.3464776025901626,0.7654753459901379,0.0,Increased_Centrality
NUP107,3e-06,0.015955,5e-06,0.015955,0.7367732861092845,0.0,0.7367732861092845,199.5,0.344738508409624,0.7367732861092845,0.0,Increased_Centrality
TRIM44,3e-06,0.0026,5e-06,0.0026,0.7367732861092845,0.0,0.7367732861092845,199.5,0.344738508409624,0.7367732861092845,0.0,Increased_Centrality
ACBD3,3e-06,0.015015,5e-06,0.015015,0.7367732861092845,0.0,0.7367732861092845,199.5,0.344738508409624,0.7367732861092845,0.0,Increased_Centrality
MPHOSPH8,3e-06,0.007246,5e-06,0.007246,0.7367732861092845,0.0,0.7367732861092845,199.5,0.344738508409624,0.7367732861092845,0.0,Increased_Centrality
ABCD3,3e-06,0.02032,5e-06,0.02032,0.7367732861092845,0.0,0.7367732861092845,199.5,0.344738508409624,0.7367732861092845,0.0,Increased_Centrality
RPS29,3e-06,0.01511,5e-06,0.01511,0.7367732861092845,0.0,0.7367732861092845,199.5,0.344738508409624,0.7367732861092845,0.0,Increased_Centrality
ANAPC2,3e-06,0.00981,5e-06,0.00981,0.7367732861092845,0.0,0.7367732861092845,199.5,0.344738508409624,0.7367732861092845,0.0,Increased_Centrality
USP9X,3e-06,0.025013,5e-06,0.025013,0.7367732861092845,0.0,0.7367732861092845,199.5,0.344738508409624,0.7367732861092845,0.0,Increased_Centrality
TIPARP,5.3e-05,0.06404,8.8e-05,0.06404,0.7315003378384243,0.0,0.7315003378384243,204.0,0.3444190137918092,0.7315003378384243,0.0,Increased_Centrality
PFN1,1e-05,0.026716,1.6e-05,0.026716,0.6780178084439519,0.0,0.6780178084439519,205.0,0.3411784395606736,0.6780178084439519,0.0,Increased_Centrality
SF3B1,5e-06,0.036988,8e-06,0.036988,0.6779637205645093,0.0,0.6779637205645093,206.5,0.3411751623075159,0.6779637205645093,0.0,Increased_Centrality
MTHFD1,5e-06,0.024658,8e-06,0.024658,0.6779637205645093,0.0,0.6779637205645093,206.5,0.3411751623075159,0.6779637205645093,0.0,Increased_Centrality
KLF16,7e-06,0.020261,1.1e-05,0.020261,0.6520017601415515,0.0,0.6520017601415515,208.5,0.3396020942254911,0.6520017601415515,0.0,Increased_Centrality
HNRNPR,7e-06,0.038103,1.1e-05,0.038103,0.6520017601415515,0.0,0.6520017601415515,208.5,0.3396020942254911,0.6520017601415515,0.0,Increased_Centrality
RAC3,4.9e-05,0.018723,7.6e-05,0.018723,0.6332072095774726,0.0,0.6332072095774726,210.0,0.3384633085896339,0.6332072095774726,0.0,Increased_Centrality
UBE2M,2e-05,0.039394,3e-05,0.039394,0.5849384568056373,0.0,0.5849384568056373,211.0,0.3355386436911628,0.5849384568056373,0.0,Increased_Centrality
SMARCAD1,8e-06,0.013781,1.2e-05,0.013781,0.5849023946888222,0.0,0.5849023946888222,212.0,0.3355364586418057,0.5849023946888222,0.0,Increased_Centrality
ACTR1A,4e-06,0.020775,6e-06,0.020775,0.584842301175918,0.0,0.584842301175918,216.0,0.335532817499706,0.584842301175918,0.0,Increased_Centrality
SLC9A3R2,4e-06,0.007161,6e-06,0.007161,0.584842301175918,0.0,0.584842301175918,216.0,0.335532817499706,0.584842301175918,0.0,Increased_Centrality
XPOT,4e-06,0.016605,6e-06,0.016605,0.584842301175918,0.0,0.584842301175918,216.0,0.335532817499706,0.584842301175918,0.0,Increased_Centrality
ARNT,4e-06,0.012287,6e-06,0.012287,0.584842301175918,0.0,0.584842301175918,216.0,0.335532817499706,0.584842301175918,0.0,Increased_Centrality
ABI1,4e-06,0.011558,6e-06,0.011558,0.584842301175918,0.0,0.584842301175918,216.0,0.335532817499706,0.584842301175918,0.0,Increased_Centrality
DDX46,4e-06,0.02074,6e-06,0.02074,0.584842301175918,0.0,0.584842301175918,216.0,0.335532817499706,0.584842301175918,0.0,Increased_Centrality
DGUOK,4e-06,0.001726,6e-06,0.001726,0.584842301175918,0.0,0.584842301175918,216.0,0.335532817499706,0.584842301175918,0.0,Increased_Centrality
ERGIC2,2e-06,0.009485,3e-06,0.009485,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
WHSC1,2e-06,0.01843,3e-06,0.01843,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
LRRC40,2e-06,0.007745,3e-06,0.007745,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
THOC1,2e-06,0.014434,3e-06,0.014434,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
MON2,2e-06,0.008028,3e-06,0.008028,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
ZNF792,2e-06,0.002449,3e-06,0.002449,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
ZNF587,2e-06,0.002148,3e-06,0.002148,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
WDR83,2e-06,0.009163,3e-06,0.009163,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
ZNF417,2e-06,0.003996,3e-06,0.003996,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
KPNA1,2e-06,0.022837,3e-06,0.022837,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
STMN1,2e-06,0.0147,3e-06,0.0147,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
KLK5,2e-06,0.002521,3e-06,0.002521,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
ELOF1,2e-06,0.003401,3e-06,0.003401,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
TMEM185A,2e-06,0.001451,3e-06,0.001451,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
ABCE1,2e-06,0.024683,3e-06,0.024683,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
AKAP9,2e-06,0.013427,3e-06,0.013427,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
LSM4,2e-06,0.013364,3e-06,0.013364,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
ADNP,2e-06,0.01702,3e-06,0.01702,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
PRKCE,2e-06,0.006638,3e-06,0.006638,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
PKP3,2e-06,0.008876,3e-06,0.008876,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
ERG,2e-06,0.011571,3e-06,0.011571,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
EPHA3,2e-06,0.004143,3e-06,0.004143,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
B4GALT2,2e-06,0.003587,3e-06,0.003587,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
ARSA,2e-06,0.002827,3e-06,0.002827,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
PLD1,2e-06,0.005028,3e-06,0.005028,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
NTRK2,2e-06,0.004144,3e-06,0.004144,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
RBM25,2e-06,0.025088,3e-06,0.025088,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
PDE9A,2e-06,0.001901,3e-06,0.001901,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
RASA1,2e-06,0.006968,3e-06,0.006968,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
ZZZ3,2e-06,0.005812,3e-06,0.005812,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
SRA1,2e-06,0.004736,3e-06,0.004736,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
NUPL1,2e-06,0.00455,3e-06,0.00455,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
NSD1,2e-06,0.009777,3e-06,0.009777,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
ZFP36,2e-06,0.006404,3e-06,0.006404,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
NDUFS6,2e-06,0.008788,3e-06,0.008788,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
PEX14,2e-06,0.008347,3e-06,0.008347,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
MACF1,2e-06,0.018563,3e-06,0.018563,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
THOC5,2e-06,0.012628,3e-06,0.012628,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
SLC38A2,2e-06,0.009931,3e-06,0.009931,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
KLC3,2e-06,0.003632,3e-06,0.003632,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
PWP2,2e-06,0.013535,3e-06,0.013535,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
NPAS1,2e-06,0.006172,3e-06,0.006172,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
TMEM160,2e-06,0.002863,3e-06,0.002863,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
S100A4,2e-06,0.003557,3e-06,0.003557,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
RRM1,2e-06,0.011843,3e-06,0.011843,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
SF3A3,2e-06,0.025994,3e-06,0.025994,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
NUP205,2e-06,0.018759,3e-06,0.018759,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
SMAD7,2e-06,0.003745,3e-06,0.003745,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
ZBTB10,2e-06,0.008377,3e-06,0.008377,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
EIF3C,2e-06,0.021792,3e-06,0.021792,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
SLC27A5,2e-06,0.002504,3e-06,0.002504,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
LRSAM1,2e-06,0.00345,3e-06,0.00345,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
TOM1,2e-06,0.008866,3e-06,0.008866,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
ZMYM1,2e-06,0.004165,3e-06,0.004165,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
SLC25A19,2e-06,0.003184,3e-06,0.003184,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
ACOT9,2e-06,0.011343,3e-06,0.011343,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
CAMKV,2e-06,0.004539,3e-06,0.004539,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
IARS,2e-06,0.028974,3e-06,0.028974,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
CYFIP1,2e-06,0.017962,3e-06,0.017962,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
E2F6,2e-06,0.006515,3e-06,0.006515,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
FAM171A2,2e-06,0.003578,3e-06,0.003578,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
AFF4,2e-06,0.007716,3e-06,0.007716,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
GXYLT1,2e-06,0.005354,3e-06,0.005354,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
CTNNBL1,2e-06,0.015666,3e-06,0.015666,0.5847221516925473,0.0,0.5847221516925473,251.5,0.3355255374902505,0.5847221516925473,0.0,Increased_Centrality
COPS6,2e-05,0.019758,2.9e-05,0.019758,0.5360305145386259,0.0,0.5360305145386259,284.5,0.3325752494911734,0.5360305145386259,0.0,Increased_Centrality
THOC2,2e-05,0.0181,2.9e-05,0.0181,0.5360305145386259,0.0,0.5360305145386259,284.5,0.3325752494911734,0.5360305145386259,0.0,Increased_Centrality
BAG2,9e-06,0.031043,1.3e-05,0.031043,0.5304653984281547,0.0,0.5304653984281547,286.0,0.3322380520537101,0.5304653984281547,0.0,Increased_Centrality
NR2C2,0.000105,0.065054,0.00015,0.065054,0.5145690508772949,0.0,0.5145690508772949,287.0,0.3312748722111386,0.5145690508772949,0.0,Increased_Centrality
HDGFRP2,7e-06,0.011931,1e-05,0.011931,0.5145113505492735,0.0,0.5145113505492735,289.0,0.3312713760751438,0.5145113505492735,0.0,Increased_Centrality
ANKFY1,7e-06,0.012574,1e-05,0.012574,0.5145113505492735,0.0,0.5145113505492735,289.0,0.3312713760751438,0.5145113505492735,0.0,Increased_Centrality
ATF2,7e-06,0.012268,1e-05,0.012268,0.5145113505492735,0.0,0.5145113505492735,289.0,0.3312713760751438,0.5145113505492735,0.0,Increased_Centrality
TIMM50,1.2e-05,0.018298,1.7e-05,0.018298,0.5024649828697774,0.0,0.5024649828697774,291.0,0.3305414713918212,0.5024649828697774,0.0,Increased_Centrality
CAPRIN1,1.7e-05,0.035156,2.4e-05,0.035156,0.497474908593627,0.0,0.497474908593627,292.0,0.3302391164678147,0.497474908593627,0.0,Increased_Centrality
TUBB6,1e-05,0.018885,1.4e-05,0.018885,0.4853856108447555,0.0,0.4853856108447555,293.0,0.329506610597186,0.4853856108447555,0.0,Increased_Centrality
GGA1,5e-06,0.00565,7e-06,0.00565,0.4853444015836976,0.0,0.4853444015836976,295.0,0.3295041136758365,0.4853444015836976,0.0,Increased_Centrality
SEC31A,5e-06,0.018428,7e-06,0.018428,0.4853444015836976,0.0,0.4853444015836976,295.0,0.3295041136758365,0.4853444015836976,0.0,Increased_Centrality
PSMB3,5e-06,0.01189,7e-06,0.01189,0.4853444015836976,0.0,0.4853444015836976,295.0,0.3295041136758365,0.4853444015836976,0.0,Increased_Centrality
RPSA,1.8e-05,0.041027,2.5e-05,0.041027,0.4739087474817277,0.0,0.4739087474817277,297.0,0.3288112129020961,0.4739087474817277,0.0,Increased_Centrality
LMBR1L,8e-06,0.028222,1.1e-05,0.028222,0.4593824411607398,0.0,0.4593824411607398,299.5,0.3279310455938117,0.4593824411607398,0.0,Increased_Centrality
TSPAN15,8e-06,0.002962,1.1e-05,0.002962,0.4593824411607398,0.0,0.4593824411607398,299.5,0.3279310455938117,0.4593824411607398,0.0,Increased_Centrality
ANKRD17,8e-06,0.014465,1.1e-05,0.014465,0.4593824411607398,0.0,0.4593824411607398,299.5,0.3279310455938117,0.4593824411607398,0.0,Increased_Centrality
BAG5,8e-06,0.016818,1.1e-05,0.016818,0.4593824411607398,0.0,0.4593824411607398,299.5,0.3279310455938117,0.4593824411607398,0.0,Increased_Centrality
RPL27A,3.3e-05,0.036291,4.5e-05,0.036291,0.4474473191356419,0.0,0.4474473191356419,302.0,0.327207881425664,0.4474473191356419,0.0,Increased_Centrality
MBD3,1.1e-05,0.016142,1.5e-05,0.016142,0.4474240053013296,0.0,0.4474240053013296,304.0,0.3272064688108988,0.4474240053013296,0.0,Increased_Centrality
PIN1,1.1e-05,0.014395,1.5e-05,0.014395,0.4474240053013296,0.0,0.4474240053013296,304.0,0.3272064688108988,0.4474240053013296,0.0,Increased_Centrality
STX8,1.1e-05,0.006384,1.5e-05,0.006384,0.4474240053013296,0.0,0.4474240053013296,304.0,0.3272064688108988,0.4474240053013296,0.0,Increased_Centrality
UBE2H,0.000229,0.085633,0.000311,0.085633,0.4415653209524183,0.0,0.4415653209524183,306.0,0.3268514837018474,0.4415653209524183,0.0,Increased_Centrality
RPL13,2.3e-05,0.041971,3.1e-05,0.041971,0.4306181676211865,0.0,0.4306181676211865,307.0,0.326188181808853,0.4306181676211865,0.0,Increased_Centrality
ATP2A2,1.8e-05,0.024189,2.4e-05,0.024189,0.4150174628217146,0.0,0.4150174628217146,308.0,0.3252429153352381,0.4150174628217146,0.0,Increased_Centrality
AXL,1.2e-05,0.016531,1.6e-05,0.016531,0.4150074453235914,0.0,0.4150074453235914,309.0,0.3252423083623322,0.4150074453235914,0.0,Increased_Centrality
GAN,9e-06,0.013129,1.2e-05,0.013129,0.4149974283123827,0.0,0.4149974283123827,311.0,0.3252417014189291,0.4149974283123827,0.0,Increased_Centrality
